title,url,label_property,code,company
华油能源年度股东应占溢利增长1387%至8180万元 不派息,https://news.10jqka.com.cn/m610505972/,中性,HK1251,华油能源
华油能源： 显著受益页岩气开发   有望迎戴维斯双击,https://mp.weixin.qq.com/s?__biz=MzI1NDE0ODc0NQ==&mid=2653701259&idx=2&sn=f0aef666080e61b2e2970c4843ddd869&chksm=f2114d6dc566c47b598c87c8adf84c90b416cdab820be8860dce241619935be31ba4ac25ad5c&scene=0&xtrack=1,中性,HK1251,华油能源
大摩：预计今年油服股持续复苏 首选宏华集团及华油能源,https://news.10jqka.com.cn/m609156983/,中性,HK1251,华油能源
华油能源点评：油市担忧,https://mp.weixin.qq.com/s?__biz=MzA4MzA4ODQwNA==&mid=2650077110&idx=7&sn=396d26c4a2cfa1200f9e543ad4e3427e&chksm=87fb92cdb08c1bdbe1fec5d34ff9085107cd7e9a55d17853d3771dc6b12b6bdcb6c987424886&scene=0&xtrack=1,中性,HK1251,华油能源
华油能源溢价2.3%向雇员授出3700万份购股权,https://news.10jqka.com.cn/m608577720/,中性,HK1251,华油能源
主要战略合作伙伴：哈里伯顿,https://news.10jqka.com.cn/m608224252/,中性,HK1251,华油能源
华油能源遭独立非执董温嘉明减持100万股,https://news.10jqka.com.cn/m607557718/,利空,HK1251,华油能源
瑞信：升中资燃气股及油服股评级与目标价 荐中燃等四只股,https://news.10jqka.com.cn/m607386933/,中性,HK1251,华油能源
瑞信撑华油能源 股民不给面子,https://news.10jqka.com.cn/m607385548/,中性,HK1251,华油能源
受油价走强影响 港股油服板块逆势上扬,https://news.10jqka.com.cn/m607381740/,利空,HK1251,华油能源
中国油田服务板块 – 要来的始终要来,https://mp.weixin.qq.com/s?__biz=MzIyOTAyOTYxOQ==&mid=2649902401&idx=4&sn=b013469bd97322fa7da6e812a17cb0ba&chksm=f04e0eddc73987cba984443802cec9d1f1cb1eefc88d827cb85f1daca5f0d91c103129a92ee2&scene=0,中性,HK1251,华油能源
华油能源向24名雇员授出6000万份购股权,https://news.10jqka.com.cn/m607319407/,中性,HK1251,华油能源
大摩：宏华及华油能源为内地油服行业首选,https://news.10jqka.com.cn/m607209154/,中性,HK1251,华油能源
华油能源中期扭亏为盈 股东应占溢利为1970万元,https://news.10jqka.com.cn/m606853002/,中性,HK1251,华油能源
华油能源：刘若岩及林炀分别辞任执董及非执董,https://news.10jqka.com.cn/m606853226/,中性,HK1251,华油能源
华油能源悉数赎回本金额为1500万美元的可换股债券,https://news.10jqka.com.cn/m606655939/,中性,HK1251,华油能源
华油能源与新疆能源合资成立油气技术服务公司,https://news.10jqka.com.cn/m605403942/,利好,HK1251,华油能源
华油能源(01251.HK)附属携手新疆能源开展油气田等的油气工程及油田运维业务,https://news.10jqka.com.cn/m605267040/,利好,HK1251,华油能源
港股异动︱欧佩克或增产致原油4连跌 华油能源(01251)下跌6.03%,https://news.10jqka.com.cn/m604673386/,利空,HK1251,华油能源
港股石油板块获资金青睐,https://news.10jqka.com.cn/m604607104/,利好,HK1251,华油能源
中标突破性技术项目 华油能源(01251.HK)涨超3%,https://news.10jqka.com.cn/m604562940/,利好,HK1251,华油能源
华油能源(01251)附属中标2100万元新疆高性能水基钻井液技术服务项目,https://news.10jqka.com.cn/m604548763/,利好,HK1251,华油能源
【大行报告】申万宏源升华油能源(01251-HK)目标价至1.64元,https://news.10jqka.com.cn/m604507065/,利好,HK1251,华油能源
[大行评级]申万宏源：维持华油能源(01251.HK)“买入”评级 目标价上调至1.64港元,https://news.10jqka.com.cn/m604503179/,利好,HK1251,华油能源
华油能源(01251-HK)股价创三个月新高,https://news.10jqka.com.cn/m604455806/,利好,HK1251,华油能源
华油能源(01251-HK)中标1680万元干热岩钻完井项目,https://news.10jqka.com.cn/m604445801/,利好,HK1251,华油能源
华油能源(01251.HK)附属中标青海地区乾热岩钻完井项目  合同金额1680万元,https://news.10jqka.com.cn/m604443747/,利好,HK1251,华油能源
中国山水起诉李留法违反授信 中国天瑞水泥称其未参与公司管理不影响营运,https://news.10jqka.com.cn/m610632767/,利空,HK1252,中国天瑞水泥
中国天瑞水泥年度股东应占溢利增21%至12.13亿元,https://news.10jqka.com.cn/m610300629/,中性,HK1252,中国天瑞水泥
中国天瑞水泥预期年度归属股东盈利将大幅增长,https://news.10jqka.com.cn/m609372753/,利好,HK1252,中国天瑞水泥
中国天瑞水泥拟引入建设银行为旗下附属战略股东 获合共注资20亿元,https://news.10jqka.com.cn/m608975512/,中性,HK1252,中国天瑞水泥
建行附属拟向中国天瑞水泥旗下5家公司投资合共20亿元,https://news.10jqka.com.cn/m608969616/,中性,HK1252,中国天瑞水泥
2018年水泥上市公司综合实力排行榜：海螺水泥位列榜首（附榜单）,https://news.10jqka.com.cn/m608933800/,中性,HK1252,中国天瑞水泥
中国天瑞水泥获控股股东质押8700万股股份,https://news.10jqka.com.cn/m608765476/,利空,HK1252,中国天瑞水泥
中国天瑞水泥大股东质押公司5300万股,https://news.10jqka.com.cn/m608732856/,利空,HK1252,中国天瑞水泥
天瑞水泥：中期纯利增12.5%至5.51亿元,https://news.10jqka.com.cn/m606691432/,中性,HK1252,中国天瑞水泥
中国天瑞水泥(01252)非执行董事杨勇正被济南法院裁定聚众扰乱社会秩序,https://news.10jqka.com.cn/m604227640/,利空,HK1252,中国天瑞水泥
中国天瑞水泥(01252.HK)年度纯利大增2.4倍至10.02亿元,https://news.10jqka.com.cn/m603563907/,利好,HK1252,中国天瑞水泥
中国天瑞水泥(01252.HK)并无获告知证监会公告所述17名股东身份,https://news.10jqka.com.cn/m602945062/,利空,HK1252,中国天瑞水泥
香港证监会提醒投资者：中国天瑞水泥股权高度集中,https://news.10jqka.com.cn/m602937269/,中性,HK1252,中国天瑞水泥
中国天瑞水泥(01252)预计2017年度的纯利大幅增长,https://news.10jqka.com.cn/m602624619/,利好,HK1252,中国天瑞水泥
中国天瑞水泥(01252)：衍生诉讼不影响公司正常运作及财务状况,https://news.10jqka.com.cn/m600566635/,中性,HK1252,中国天瑞水泥
中国天瑞水泥(01252)中期股东应占溢利同比增长1.75倍至4.89亿元,https://news.10jqka.com.cn/m600078642/,利好,HK1252,中国天瑞水泥
中国天瑞水泥(01252)预期中期净利润将同比大幅增长,https://news.10jqka.com.cn/m599367306/,利好,HK1252,中国天瑞水泥
中国天瑞水泥(01252-HK)合营财务公司注册资本增至10亿元,https://news.10jqka.com.cn/m599078130/,利好,HK1252,中国天瑞水泥
中国天瑞水泥(01252-HK)与控股股东天瑞集团公司签订互相担保框架协议,https://news.10jqka.com.cn/m598539915/,利好,HK1252,中国天瑞水泥
中国天瑞水泥(01252-HK)去年少赚5.7%至2.95亿元 不派息,https://news.10jqka.com.cn/m597157818/,利空,HK1252,中国天瑞水泥
山东山水与天瑞集团交恶 上市公司强推配股或遭反弹,https://news.10jqka.com.cn/m596117652/,利空,HK1252,中国天瑞水泥
山水水泥昔日合作者“反目” 配股方案分歧是导火索？,https://news.10jqka.com.cn/m596110131/,利空,HK1252,中国天瑞水泥
中国天瑞水泥(01252-HK)澄清收购事项及特定授权等通函,https://news.10jqka.com.cn/m596019883/,中性,HK1252,中国天瑞水泥
水泥产业重组大幕开启 8股受益匪浅,https://news.10jqka.com.cn/m593767158/,利好,HK1252,中国天瑞水泥
水泥业产能互换建议：前十大集团产能集中度将超六成,https://news.10jqka.com.cn/m593759850/,中性,HK1252,中国天瑞水泥
天瑞水泥10亿元融资券 发行失败,https://news.10jqka.com.cn/m588440917/,利空,HK1252,中国天瑞水泥
山水水泥宣传强制接管 山水集团称被近千人围攻,https://news.10jqka.com.cn/m587562835/,利好,HK1252,中国天瑞水泥
天瑞水泥控股股东助山水水泥筹资金,https://news.10jqka.com.cn/m585924826/,利好,HK1252,中国天瑞水泥
天瑞集团愿协助山水水泥筹措资金应付票据赎回,https://news.10jqka.com.cn/m585923553/,利好,HK1252,中国天瑞水泥
山水水泥爆内部矛盾 股东大会悬念待解,https://news.10jqka.com.cn/m572942862/,中性,HK1252,中国天瑞水泥
博大绿泽中标绵竹市旅游建设PPP项目,https://news.10jqka.com.cn/m611033115/,中性,HK1253,中国绿地博大绿泽
中国绿地博大绿泽中标绵竹全域旅游一期建设项目 预计投资额19.1亿元,https://news.10jqka.com.cn/m611030365/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽设合营建设惠济河湿地公园PPP项目,https://news.10jqka.com.cn/m610555348/,中性,HK1253,中国绿地博大绿泽
中国绿地博大绿泽18年股东应占纯利下滑61.9%至5924.3万元,https://news.10jqka.com.cn/m610520806/,利空,HK1253,中国绿地博大绿泽
中国绿地博大绿泽预期年度股东应占溢利显著跌逾60%,https://news.10jqka.com.cn/m610289969/,利空,HK1253,中国绿地博大绿泽
中国绿地博大绿泽蚀售园林景观设计业务,https://news.10jqka.com.cn/m607519870/,中性,HK1253,中国绿地博大绿泽
中国绿地博大绿泽拟5000万元出售杭州中灵园林景观设计100%股权,https://news.10jqka.com.cn/m607516926/,中性,HK1253,中国绿地博大绿泽
中国绿地博大绿泽终止离岸购股协议,https://news.10jqka.com.cn/m607455051/,利空,HK1253,中国绿地博大绿泽
中国绿地博大绿泽1.25亿收购上海物业通函延发至10月23日,https://news.10jqka.com.cn/m607372174/,利空,HK1253,中国绿地博大绿泽
中国绿地博大绿泽控股股东之抵押账户及质押股份,https://news.10jqka.com.cn/m607077729/,中性,HK1253,中国绿地博大绿泽
中国绿地博大绿泽控股股东抵押9085万股公司股份予上银国际,https://news.10jqka.com.cn/m607076359/,中性,HK1253,中国绿地博大绿泽
中国绿地博大绿泽1.25亿元收购上海一物业,https://news.10jqka.com.cn/m606995201/,中性,HK1253,中国绿地博大绿泽
中国绿地博大绿泽中期股东应占纯利同比降36.6%至6513.1万元,https://news.10jqka.com.cn/m606879791/,利空,HK1253,中国绿地博大绿泽
中国绿地博大绿泽成立合营公司 建设河南四千亩PPP项目,https://news.10jqka.com.cn/m605863207/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽拟出资2.04亿元设合营  主控开发固始县PPP项目,https://news.10jqka.com.cn/m605847557/,利好,HK1253,中国绿地博大绿泽
【业绩会直击】：博大绿泽（1253.hk） 静待利润释放 开花结果,https://news.10jqka.com.cn/m603984070/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽(01253)联合体中标10.6亿元固始县PPP项目,https://news.10jqka.com.cn/m603613363/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽(01253)附属中标商河经济开发区PPP项目 涉及投资额4.88亿元,https://news.10jqka.com.cn/m602129136/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽(01253.HK)中标岐山县广场建设PPP项目,https://news.10jqka.com.cn/m601206668/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽（1253.HK）：年底利润或将翻倍,https://news.10jqka.com.cn/m601065594/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽(01253)附属联合体中标肇庆高新区PPP项目,https://news.10jqka.com.cn/m599483311/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽(01253)将成立PPP母基金以投资于PPP项目,https://news.10jqka.com.cn/m599382491/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽(01253-HK)：控股股东质押出公司9085万股股份,https://news.10jqka.com.cn/m599326386/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽(01253.HK)控股股东博大国际质押9085万股股份,https://news.10jqka.com.cn/m599326309/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽(01253-HK)中标约2.41亿元南宁EPC项目,https://news.10jqka.com.cn/m599300751/,利好,HK1253,中国绿地博大绿泽
绿地“朋友圈”延伸至名校    张玉良试图培育全新增长引擎,https://news.10jqka.com.cn/m598819668/,利好,HK1253,中国绿地博大绿泽
中国绿地博大绿泽(01253-HK)完成收购杭州园林工程公司60%股权,https://news.10jqka.com.cn/m596453180/,利好,HK1253,中国绿地博大绿泽
金利丰证券：中央推动PPP项目 博大绿泽料受惠,https://news.10jqka.com.cn/m595850473/,利好,HK1253,中国绿地博大绿泽
博大绿泽(01253)于11月14日采用新名“中国绿地博大绿泽”进行买卖,https://news.10jqka.com.cn/m594904173/,中性,HK1253,中国绿地博大绿泽
港大零售收购两家金融公司各51%股权的利润承诺已达成,https://news.10jqka.com.cn/m611103931/,利好,HK1255,港大零售
港大零售年度股东应占亏损同比减少95.97%至174.9万港元,https://news.10jqka.com.cn/m610555323/,利空,HK1255,港大零售
港大零售料去年度亏损减少超过85%,https://news.10jqka.com.cn/m610207872/,利空,HK1255,港大零售
港大零售除预期2018年全年业绩改善外 不知悉股价异动原因,https://news.10jqka.com.cn/m610207161/,中性,HK1255,港大零售
港大零售拟3150万港元出售香港康明大厦相关物业,https://news.10jqka.com.cn/m608476147/,中性,HK1255,港大零售
港大零售预期中期股东应占亏损同比大幅减少超9成,https://news.10jqka.com.cn/m606248865/,利空,HK1255,港大零售
港大零售完成收购香港持牌金融公司51%股权,https://news.10jqka.com.cn/m605979342/,利好,HK1255,港大零售
港大零售(01255)拟折让0.5%增发最多2000万股,https://news.10jqka.com.cn/m602581023/,利好,HK1255,港大零售
港大零售(01255.HK)拟2018年收缩台湾及内地投资 投放更多资源聚焦香港市场,https://news.10jqka.com.cn/m602169158/,利好,HK1255,港大零售
港大零售(01255.HK)中期亏损扩大30.29%至2487.8万港元,https://news.10jqka.com.cn/m599636650/,利空,HK1255,港大零售
港大零售(01255)中期净亏苏同比扩大30.29%至2487.8万港元 不派息,https://news.10jqka.com.cn/m599636616/,利空,HK1255,港大零售
港大零售(01255)：要约人拟减持部分权益 以恢复最低公众持股,https://news.10jqka.com.cn/m599367508/,中性,HK1255,港大零售
内房商人杨军当港大零售(01255-HK)主席股价曾「插水」,https://news.10jqka.com.cn/m599168274/,利空,HK1255,港大零售
港大零售(01255-HK)控股权易手股价升逾10%,https://news.10jqka.com.cn/m596181426/,利好,HK1255,港大零售
港大零售盈转亏全年蚀1637万,https://news.10jqka.com.cn/m588612147/,利空,HK1255,港大零售
香港零售业“旺季不旺”零售股抄底时机未到？,https://news.10jqka.com.cn/m572497265/,利空,HK1255,港大零售
港大零售去年少赚45%末期息2.3仙,https://news.10jqka.com.cn/m571208555/,利空,HK1255,港大零售
港大零售料去年少赚45% 上季同店销售增1.3%,https://news.10jqka.com.cn/m569967103/,利空,HK1255,港大零售
“强监管”下环保产业万亿投资浮现 上市企业称迎来“最好时代”,https://m.yicai.com/news/100163810.html,利好,HK1257,中国光大绿色环保
一年进账70亿的业绩 光大绿色环保终于“变废为宝”,https://news.10jqka.com.cn/m610168955/,中性,HK1257,中国光大绿色环保
在环保道路上快速奔跑 光大绿色环保具备大潜力,https://news.10jqka.com.cn/m610163982/,中性,HK1257,中国光大绿色环保
聚焦A股市场新阶段、科创板制度、2019年政府工作报告解读,https://mp.weixin.qq.com/s?__biz=MzI3ODAyODI0Ng==&mid=2649163090&idx=2&sn=9ff599c13b354136f6a4ab46ce3233ea&chksm=f34eefebc43966fdfef151b18e0bc1c85d2b2352a407763825b47f7ce494b4c28372f48319ff&scene=0&xtrack=1,中性,HK1257,中国光大绿色环保
光大绿色环保：四大主营业务增速可观 毛利率略有下滑,https://news.10jqka.com.cn/m610111663/,中性,HK1257,中国光大绿色环保
交银国际：维持光大绿环目标价8.02元 评级“买入”,https://news.10jqka.com.cn/m610110897/,中性,HK1257,中国光大绿色环保
光大绿色环保信心满满：2019年业绩再上台阶,https://news.10jqka.com.cn/m610106343/,中性,HK1257,中国光大绿色环保
光大绿色环保卢锦勋：2017年39%的负债率非常低 目前49%的负债率很健康,https://news.10jqka.com.cn/m610101496/,利空,HK1257,中国光大绿色环保
光大绿色环保：期今年内在大湾区有项目突破,https://news.10jqka.com.cn/m610092125/,中性,HK1257,中国光大绿色环保
中国光大绿色环保2018年股东应占利润同比增长39%至13.24亿元,https://news.10jqka.com.cn/m610084745/,利好,HK1257,中国光大绿色环保
里昂：升光大绿色环保目标价至7.9港元 评级“买入”,https://news.10jqka.com.cn/m610043946/,中性,HK1257,中国光大绿色环保
交银国际：光大绿色有估值修复空间维持买入,https://news.10jqka.com.cn/m610032056/,利好,HK1257,中国光大绿色环保
光大绿色环保签署安徽怀远危废填埋项目,https://news.10jqka.com.cn/m609697721/,中性,HK1257,中国光大绿色环保
交银国际：降光大绿色环保目标价至8.12港元 维持“买入”评级,https://news.10jqka.com.cn/m609255154/,利空,HK1257,中国光大绿色环保
光大绿色环保收购江苏佳愿环境科技有限公司90%股权,https://news.10jqka.com.cn/m608940359/,中性,HK1257,中国光大绿色环保
中国光大绿色环保拟发行30亿人民币债券,https://news.10jqka.com.cn/m608552462/,中性,HK1257,中国光大绿色环保
港股沽空统计|11月12日,https://news.10jqka.com.cn/m608113086/,中性,HK1257,中国光大绿色环保
最被看好十大港股：中金上调联想集团目标价至6.5港元,https://news.10jqka.com.cn/m607734820/,中性,HK1257,中国光大绿色环保
里昂：首予光大绿色环保“买入”评级 定价7.8港元,https://news.10jqka.com.cn/m607726762/,中性,HK1257,中国光大绿色环保
最被看好十大港股：瑞银首予海螺水泥买入目标价56.49,https://news.10jqka.com.cn/m607088151/,中性,HK1257,中国光大绿色环保
中国有色矿业集团国际研发中心海外实验室挂牌成立,https://news.10jqka.com.cn/m611124372/,中性,HK1258,中国有色矿业
中国有色矿业计划对中色华鑫马本德的总投资额增加1891万美元,https://news.10jqka.com.cn/m611085128/,中性,HK1258,中国有色矿业
中国有色矿业年度股东应占净利润增长2.7%至1.46亿美元 每股派息0.8384美仙,https://news.10jqka.com.cn/m610582774/,中性,HK1258,中国有色矿业
中国有色矿业中色华鑫湿法铜系统改扩建项目提前投产,https://news.10jqka.com.cn/m610090338/,中性,HK1258,中国有色矿业
中国有色矿业集团与中国国新签署战略合作协议,https://news.10jqka.com.cn/m610044257/,中性,HK1258,中国有色矿业
中国有色矿业集团加强与湖北省合作,https://news.10jqka.com.cn/m609841899/,中性,HK1258,中国有色矿业
央企人事调整丨中国联通 中国钢研 中国有色集团 中国西电集团,https://news.10jqka.com.cn/m608119212/,中性,HK1258,中国有色矿业
中国有色矿业中期净利9890万美元 同比大增5成,https://news.10jqka.com.cn/m606881207/,中性,HK1258,中国有色矿业
王彤宙获任中国有色矿业董事会主席、执董等职务,https://news.10jqka.com.cn/m606881175/,中性,HK1258,中国有色矿业
中国有色矿业：东南矿体项目8月22日开始试生产,https://news.10jqka.com.cn/m606727362/,中性,HK1258,中国有色矿业
中国有色矿业(01258.HK)：中色华鑫湿法扩建后将年产2万吨阴极铜及2000吨钴金属,https://news.10jqka.com.cn/m604190730/,利好,HK1258,中国有色矿业
中国有色矿业(01258)年度股东应占利润增长11.9倍至1.42亿美元,https://news.10jqka.com.cn/m603689089/,利好,HK1258,中国有色矿业
中国有色矿业(01258)：孙传尧分别获中证监及深交所行政处罚和通报批评,https://news.10jqka.com.cn/m603225760/,利空,HK1258,中国有色矿业
港股异动︱特朗普基建计划+LME铜价续升 铜板块普涨,https://news.10jqka.com.cn/m603011638/,利好,HK1258,中国有色矿业
中国有色矿业(01258.HK)预期集团年度收益涨40%  拥有人分占利润大幅增长至1.1亿美元,https://news.10jqka.com.cn/m602598837/,利好,HK1258,中国有色矿业
中铝集团知情人士：中国铝业停牌或涉有色央企整合,https://news.10jqka.com.cn/m600416609/,利空,HK1258,中国有色矿业
中国有色矿业(01258)上半年拥有人应占净利增880.6%至6570万美元,https://news.10jqka.com.cn/m600158172/,利好,HK1258,中国有色矿业
港股异动︱铜价持续走高 铜股整体上涨,https://news.10jqka.com.cn/m599466048/,利好,HK1258,中国有色矿业
世界老大老二都停产 港股铜矿股价要逆天？,https://news.10jqka.com.cn/m596473805/,中性,HK1258,中国有色矿业
中国有色矿业(01258-HK)料年度亏损大幅减少,https://news.10jqka.com.cn/m596212810/,利空,HK1258,中国有色矿业
融慧财经：商品期货大涨 矿业股水涨船高,https://news.10jqka.com.cn/m595232461/,利好,HK1258,中国有色矿业
中国有色矿业(01258-HK)云南铜业拟设合资公司,https://news.10jqka.com.cn/m594964400/,利好,HK1258,中国有色矿业
2015年我国十种有色金属总产量达5090万吨,https://news.10jqka.com.cn/m587935946/,中性,HK1258,中国有色矿业
国企改革11只概念股价值解析,https://news.10jqka.com.cn/m587666881/,利好,HK1258,中国有色矿业
整体上市成国企改革“重中之重” “大集团小公司”或成“黑马股”,https://news.10jqka.com.cn/m581870519/,利好,HK1258,中国有色矿业
国企改革大幕拉开 央企面临三类机会,https://news.10jqka.com.cn/m581870336/,利好,HK1258,中国有色矿业
中国有色矿业因赞比亚供电短缺需暂停产,https://news.10jqka.com.cn/m581662757/,利空,HK1258,中国有色矿业
中国有色矿业半年少赚97% 不派息,https://news.10jqka.com.cn/m581193440/,利空,HK1258,中国有色矿业
渤海银行成功发行中国有色30亿元永续中票,https://news.10jqka.com.cn/m571911504/,利好,HK1258,中国有色矿业
中国儿童护理年度股东应占亏损同比扩大1.53倍至4.3亿元,https://news.10jqka.com.cn/m610555289/,利空,HK1259,中国儿童护理
中国儿童护理拟更名为“未来发展控股有限公司”,https://news.10jqka.com.cn/m610143967/,中性,HK1259,中国儿童护理
中国儿童护理预期年度净亏损4亿至4.4亿,https://news.10jqka.com.cn/m610128763/,利空,HK1259,中国儿童护理
中国儿童护理4200万元收购冻肉业务,https://news.10jqka.com.cn/m610029574/,利空,HK1259,中国儿童护理
中国儿童护理收购力裕国际余下80%股权扩大香港急冻肉类业务,https://news.10jqka.com.cn/m610025219/,中性,HK1259,中国儿童护理
中国儿童护理收购Marvel Paramount 51%股权的溢利保证已获达成,https://news.10jqka.com.cn/m609111556/,中性,HK1259,中国儿童护理
中国儿童护理：周凌获任执行董事、行政总裁,https://news.10jqka.com.cn/m608673615/,中性,HK1259,中国儿童护理
中国儿童护理行使可换股债券转换权 取得力裕20%股权,https://news.10jqka.com.cn/m608524747/,中性,HK1259,中国儿童护理
青蛙王子母公司亏损持续 押注多元化自救,https://news.10jqka.com.cn/m607843156/,利空,HK1259,中国儿童护理
黄新文辞任中国儿童护理执行董事,https://news.10jqka.com.cn/m607533140/,中性,HK1259,中国儿童护理
中国儿童护理中期股东应占亏损扩大57%至5100万元,https://news.10jqka.com.cn/m606853898/,利空,HK1259,中国儿童护理
中国儿童护理预期中期业绩取得额外股东应占亏损,https://news.10jqka.com.cn/m606171575/,利空,HK1259,中国儿童护理
中国儿童护理(01259)年度股东应占亏损同比扩大53.6%至1.7亿元,https://news.10jqka.com.cn/m603661988/,利空,HK1259,中国儿童护理
中国儿童护理(01259.HK)料年度业绩取得亏损,https://news.10jqka.com.cn/m603351488/,利空,HK1259,中国儿童护理
中国儿童护理(01259)预期2017年度业绩取得亏损,https://news.10jqka.com.cn/m603351471/,利空,HK1259,中国儿童护理
中国儿童护理(01259)供股事项未获股东通过 供股失效,https://news.10jqka.com.cn/m601940307/,利空,HK1259,中国儿童护理
中国儿童护理(01259)与新煮意控股(08179)成立合营经营甜品及果汁饮料业务,https://news.10jqka.com.cn/m601758763/,利好,HK1259,中国儿童护理
中国儿童护理(01259.HK)供股通函延迟至11月3日或之前寄发,https://news.10jqka.com.cn/m601127789/,利好,HK1259,中国儿童护理
插足多元化未改业绩颓势  中国儿童护理上半年亏损3249万元,https://news.10jqka.com.cn/m600188800/,利空,HK1259,中国儿童护理
中国儿童护理(01259)中期业绩由盈转亏3249.2万元,https://news.10jqka.com.cn/m600158517/,利空,HK1259,中国儿童护理
中国儿童护理(01259)拟于中国设俩合营开发主题乐园,https://news.10jqka.com.cn/m599969798/,利好,HK1259,中国儿童护理
中国儿童护理(01259.HK)附属与上海炫龙及上海炫高订立有关建议战略性合作的谅解备忘录,https://news.10jqka.com.cn/m599969788/,利好,HK1259,中国儿童护理
中国儿童护理(01259)预期中期业绩由盈转亏,https://news.10jqka.com.cn/m599409859/,利空,HK1259,中国儿童护理
中国儿童护理(01259-HK)本月27到29日暂停办理股份过户登记手续,https://news.10jqka.com.cn/m598866649/,利好,HK1259,中国儿童护理
中国儿童护理(01259-HK)拟认购1.1亿港元投资组合股份,https://news.10jqka.com.cn/m596994628/,利好,HK1259,中国儿童护理
中国儿童护理(01259-HK)拟开展证券投资业务,https://news.10jqka.com.cn/m596765299/,利好,HK1259,中国儿童护理
中国儿童护理(01259-HK)股价跌7.4%因业绩丑样,https://news.10jqka.com.cn/m596612084/,利空,HK1259,中国儿童护理
皓天财经获富达国际增持164.4万股,https://news.10jqka.com.cn/m610768118/,中性,HK1260,皓天财经集团
公关泄露业绩 IGGCOO称“大家都有失误 可以接受”,https://news.10jqka.com.cn/m610116324/,利空,HK1260,皓天财经集团
皓天财经集团中期股东应占净利润9090万港元 同比增长17.3%,https://news.10jqka.com.cn/m608477054/,中性,HK1260,皓天财经集团
皓天财经遭VALUEPARTNERSGROUP减持30万股,https://news.10jqka.com.cn/m607789953/,利空,HK1260,皓天财经集团
皓天财经集团(01260)年度净利同比下降50.3%至1.35亿港元,https://news.10jqka.com.cn/m605369962/,利空,HK1260,皓天财经集团
皓天财经料全年溢利减五成 现价跌近两成,https://news.10jqka.com.cn/m605265479/,利空,HK1260,皓天财经集团
刘天倪场外增持皓天财经(01260)2322万股 每股1.4元,https://news.10jqka.com.cn/m602944493/,中性,HK1260,皓天财经集团
皓天财经(01260-HK)获主席刘天倪增持788万股,https://news.10jqka.com.cn/m602678503/,利好,HK1260,皓天财经集团
皓天财经集团(01260.HK)收购事项通函将延迟至2018年1月5日或之前寄发,https://news.10jqka.com.cn/m602250197/,利好,HK1260,皓天财经集团
港股异动︱皓天财经(01260)半年纯利减39% 股价跌16%,https://news.10jqka.com.cn/m601834890/,利空,HK1260,皓天财经集团
皓天财经集团(01260)6个月净利同比下滑38.8%至7748万元,https://news.10jqka.com.cn/m601826503/,利空,HK1260,皓天财经集团
皓天财经集团(01260)完成收购金瑜资产管理全部股权,https://news.10jqka.com.cn/m601157871/,利好,HK1260,皓天财经集团
皓天财经集团(01260.HK)完成对金瑜资产全部股权的收购,https://news.10jqka.com.cn/m601157698/,利好,HK1260,皓天财经集团
皓天财经(01260)战略入股柘西传媒  积极布局内地传媒市场,https://news.10jqka.com.cn/m596475625/,利好,HK1260,皓天财经集团
皓天财经集团(01260)回购39.4万股,https://news.10jqka.com.cn/m596423278/,利好,HK1260,皓天财经集团
皓天财经集团2月9日回购29万股 耗资58万港币,https://news.10jqka.com.cn/m596374253/,利好,HK1260,皓天财经集团
深港通即将落地 两地市场蕴藏大机遇,https://news.10jqka.com.cn/m594942739/,利好,HK1260,皓天财经集团
皓天财经集团：IR业务稳步成长 皓天云价值有待释放,https://news.10jqka.com.cn/m589524965/,利好,HK1260,皓天财经集团
皓天财经：香港市场财经公关龙头 未来业务拓展可期,https://news.10jqka.com.cn/m588323386/,利好,HK1260,皓天财经集团
陆晴增持皓天财经集团35万股 耗资62万港币,https://news.10jqka.com.cn/m587700811/,利好,HK1260,皓天财经集团
陆晴增持皓天财经集团37万股 耗资63万港币,https://news.10jqka.com.cn/m587700812/,利好,HK1260,皓天财经集团
陆晴增持皓天财经集团47万股 耗资89万港币,https://news.10jqka.com.cn/m587339591/,利好,HK1260,皓天财经集团
蜡笔小新食品2018年度亏损同比收窄37.9%至1.80亿元,https://news.10jqka.com.cn/m610586515/,利空,HK1262,蜡笔小新食品
蜡笔小新食品去年亏损收窄至1.8亿人币不派息,https://news.10jqka.com.cn/m610585129/,利空,HK1262,蜡笔小新食品
蜡笔小新食品终止出售晋江物业意向,https://news.10jqka.com.cn/m608732827/,利空,HK1262,蜡笔小新食品
蜡笔小新食品(01262)年度净亏损同比收窄51.9%至2.89亿元,https://news.10jqka.com.cn/m603688144/,利空,HK1262,蜡笔小新食品
